"idcalle","calle","localidad","departamento"
22948,"MEDIO, DEL","COLONIA DEL SACRAMENTO","COLONIA"
22949,"12 DE OCTUBRE","FRAILE MUERTO","CERRO LARGO"
22950,"AGRACIADA","FRAILE MUERTO","CERRO LARGO"
22951,"L 9 (LOS NARANJOS)","COLONIA DEL SACRAMENTO","COLONIA"
22952,"DENTONE, DRA. LAURA","TACUAREMBO","TACUAREMBO"
22952,"DENTONE, DRA. LAURA","BARRIO TORRES","TACUAREMBO"
22953,"UTE 13","COLONIA DEL SACRAMENTO","COLONIA"
22954,"ARTIGAS, GENERAL","DOCTOR FRANCISCO SOCA","CANELONES"
22956,"UTE  2","COLONIA VALDENSE","COLONIA"
22957,"UTE  3","COLONIA VALDENSE","COLONIA"
22958,"VARELA, JOSE PEDRO","PASO DE LOS TOROS","TACUAREMBO"
22959,"BONJOUR, JUAN","COLONIA VALDENSE","COLONIA"
22960,"RIVOIR DE ARMAND UGON, ALICE","COLONIA VALDENSE","COLONIA"
22961,"UTE 27","COLONIA VALDENSE","COLONIA"
22962,"11 DE JUNIO","COLONIA VALDENSE","COLONIA"
22963,"BARBAROUS, EMILIO","COLONIA VALDENSE","COLONIA"
22964,"CENOZ, MODESTO","COLONIA VALDENSE","COLONIA"
22965,"25 DE MAYO","DOCTOR FRANCISCO SOCA","CANELONES"
22966,"AV. DE LA PLAYA","LOMAS DE SOLYMAR","CANELONES"
22966,"AV. DE LA PLAYA","PARQUE DE SOLYMAR","CANELONES"
22967,"LAS PIÑAS","LOMAS DE SOLYMAR","CANELONES"
22967,"LAS PIÑAS","PARQUE DE SOLYMAR","CANELONES"
22970,"S","PARQUE DEL PLATA","CANELONES"
22971,"1 (2A. PARAL. A TUYUTI","LOMAS DE SOLYMAR","CANELONES"
22972,"INDEPENDENCIA","EL PINAR","CANELONES"
22973,"16 DE JUNIO","SALTO","SALTO"
22974,"DIAZ DE SOLIS","EL PINAR","CANELONES"
22975,"1 DE MAYO","SALTO","SALTO"
22976,"9","CAPILLA DE CELLA","CANELONES"
22977,"103","ESTACION PIEDRAS DE AFILAR","CANELONES"
22978,"3","ESTACION PIEDRAS DE AFILAR","CANELONES"
22979,"MOREIRA VIÑA","COLONIA DEL SACRAMENTO","COLONIA"
22980,"RAMIREZ, CARLOS MARIA","ARTIGAS","ARTIGAS"
22981,"BARCELONA","SAN CARLOS","MALDONADO"
22982,"CHUCARRO","SAN JOSE DE MAYO","SAN JOSE"
22984,"VARELA, OBDULIO","ARTIGAS","ARTIGAS"
22985,"LIBERTAD","SARANDI GRANDE","FLORIDA"
22986,"CNO VECINAL","PERSEVERANO","SORIANO"
22988,"UTE 49","ARTIGAS","ARTIGAS"
22989,"RIET, FERNANDO","ARTIGAS","ARTIGAS"
22990,"BO. IC35","PAYSANDU","PAYSANDU"
22991,"CNEL. BENITO CHAIN","PAYSANDU","PAYSANDU"
22992,"UTE 77","PAYSANDU","PAYSANDU"
22993,"CORDOBA","LAS PIEDRAS","CANELONES"
22994,"PROGRESO","GUICHON","PAYSANDU"
22995,"PENZA, DR. EMILIO","GUICHON","PAYSANDU"
22996,"ATILIO PAIVA OLIVERA","RIVERA","RIVERA"
22997,"YAMANDU","COLONIA DEL SACRAMENTO","COLONIA"
22998,"DOCTOR GABRIEL ANOLLES","RIVERA","RIVERA"
22999,"SENAQUE","COLONIA DEL SACRAMENTO","COLONIA"
23000,"2B","ATLANTIDA","CANELONES"
23001,"LAVIN, ALMODOVAR","RIVERA","RIVERA"
23001,"LAVIN, ALMODOVAR","MANDUBI","RIVERA"
23002,"GUTIERREZ RUIZ, HECTOR","PASO DE LOS TOROS","TACUAREMBO"
23003,"ESPINILLO","COLONIA DEL SACRAMENTO","COLONIA"
23004,"CASTELLANOS, M. P.","TREINTA Y TRES","TREINTA Y TRES"
23005,"PIRIZ, LUCAS","TREINTA Y TRES","TREINTA Y TRES"
23006,"PITANGA","COLONIA DEL SACRAMENTO","COLONIA"
23007,"DE HERRERA, JUAN","TREINTA Y TRES","TREINTA Y TRES"
23008,"LOS CEIBOS","COLONIA DEL SACRAMENTO","COLONIA"
23009,"CORONILLA","COLONIA DEL SACRAMENTO","COLONIA"
23010,"BALET, ROGER","ATLANTIDA","CANELONES"
23011,"FRANCISCO ANTONIO DELGADO","MELO","CERRO LARGO"
23012,"YANCI","COLONIA DEL SACRAMENTO","COLONIA"
23013,"19 DE ABRIL","TREINTA Y TRES","TREINTA Y TRES"
23014,"ABAYUBA","COLONIA DEL SACRAMENTO","COLONIA"
23015,"FLORES MORA, MANUEL","TREINTA Y TRES","TREINTA Y TRES"
23016,"PRESIDENTE TOMAS BERRETA","CANELONES","CANELONES"
23017,"10","RIO BRANCO","CERRO LARGO"
23018,"CABARI","COLONIA DEL SACRAMENTO","COLONIA"
23020,"TACUABE","COLONIA DEL SACRAMENTO","COLONIA"
23021,"TABOBA","COLONIA DEL SACRAMENTO","COLONIA"
23022,"TUPAMBAE","TUPAMBAE","CERRO LARGO"
23022,"TUPAMBAE","TUPAMBAE","TREINTA Y TRES"
23023,"ARTIGAS,MANUEL","COLONIA DEL SACRAMENTO","COLONIA"
23024,"7","COLONIA DEL SACRAMENTO","COLONIA"
23025,"FELISBERTO HERNANDEZ","COLONIA DEL SACRAMENTO","COLONIA"
23026,"218","COLONIA DEL SACRAMENTO","COLONIA"
23027,"LAVALLEJA","TUPAMBAE","CERRO LARGO"
23027,"LAVALLEJA","TUPAMBAE","TREINTA Y TRES"
23028,"SARANDI","TUPAMBAE","CERRO LARGO"
23028,"SARANDI","TUPAMBAE","TREINTA Y TRES"
23029,"1","TUPAMBAE","CERRO LARGO"
23029,"1","TUPAMBAE","TREINTA Y TRES"
23030,"URUGUAY","TUPAMBAE","CERRO LARGO"
23030,"URUGUAY","TUPAMBAE","TREINTA Y TRES"
23031,"RIVERA, GRAL.","TUPAMBAE","CERRO LARGO"
23031,"RIVERA, GRAL.","TUPAMBAE","TREINTA Y TRES"
23032,"SANCHEZ, FLORENCIO","TUPAMBAE","CERRO LARGO"
23032,"SANCHEZ, FLORENCIO","TUPAMBAE","TREINTA Y TRES"
23033,"BRASIL","TUPAMBAE","CERRO LARGO"
23033,"BRASIL","TUPAMBAE","TREINTA Y TRES"
23034,"4","LA AGUADA Y COSTA AZUL","ROCHA"
23034,"4","LA AGUADA","ROCHA"
23035,"ARREGUE, MARIO (1 BIARRITZ)","MALDONADO","MALDONADO"
23036,"2","TUPAMBAE","CERRO LARGO"
23036,"2","TUPAMBAE","TREINTA Y TRES"
23037,"UTE 3","PALMITAS","SORIANO"
23038,"3","TUPAMBAE","CERRO LARGO"
23038,"3","TUPAMBAE","TREINTA Y TRES"
23039,"ANSINA","MELO","CERRO LARGO"
23040,"VIRREY PEDRO MELO DE PORTUGAL","MELO","CERRO LARGO"
23041,"19 DE ABRIL","FRAILE MUERTO","CERRO LARGO"
23042,"DEL MEDIO","COLONIA DEL SACRAMENTO","COLONIA"
23043,"4 B","ATLANTIDA","CANELONES"
23044,"ROJAS, CELEDONIO","COLONIA DEL SACRAMENTO","COLONIA"
23045,"SOLYMAR","MALDONADO","MALDONADO"
23045,"SOLYMAR","VILLA DELIA","MALDONADO"
23046,"AREGUATI, ANDRES","COLONIA DEL SACRAMENTO","COLONIA"
23047,"ESPAÑA","EL PINAR","CANELONES"
23048,"MIGUEZ, JOSE","MALDONADO","MALDONADO"
23048,"MIGUEZ, JOSE","VILLA DELIA","MALDONADO"
23049,"DE LAS ACACIAS","PUNTA DEL ESTE","MALDONADO"
23050,"PEDRAGOSA SIERRA, ORLANDO","PUNTA DEL ESTE","MALDONADO"
23051,"PILCOMAYO","PUNTA DEL ESTE","MALDONADO"
23053,"7","ATLANTIDA","CANELONES"
23054,"FABINI, EDUARDO","SOLIS DE MATAOJO","LAVALLEJA"
23055,"PUNTA DEL DIABLO","PUNTA DEL DIABLO","ROCHA"
23055,"PUNTA DEL DIABLO","SANTA TERESA DE LA CORONILLA 2","ROCHA"
23056,"ELISEO MARZOL,","ROCHA","ROCHA"
23058,"ESTRELLA DE MAR","LA CORONILLA","ROCHA"
23059,"CARACOLES, LOS","LA CORONILLA","ROCHA"
23060,"OESTE","ATLANTIDA","CANELONES"
23063,"OFICIALES DEL EJERCITO","PASO DE LOS TOROS","TACUAREMBO"
23064,"GRAL. ARTIGAS","VELAZQUEZ","ROCHA"
23066,"BARRA SAN JUAN","ESTANCIA ANCHORENA","COLONIA"
23068,"NOGUEIRA,ESC. JOSE P","DURAZNO","DURAZNO"
23072,"PEATONAL D  UCOVITA","SAN JOSE DE MAYO","SAN JOSE"
23073,"3 B","ATLANTIDA","CANELONES"
23074,"PEATONAL A  UCOVITA","SAN JOSE DE MAYO","SAN JOSE"
23077,"YARO","SALTO","SALTO"
23078,"2","ROSARIO","COLONIA"
23080,"SOLANA","LOMAS DE SOLYMAR","CANELONES"
23081,"ZORRILLA DE SAN MARTIN, J.","OMBUES DE LAVALLE","COLONIA"
23082,"COSTANERA","CIUDAD DE LA COSTA","CANELONES"
23082,"COSTANERA","EL BOSQUE","CANELONES"
23083,"PRIMERO DE MAYO","TACUAREMBO","TACUAREMBO"
23084,"14(PARAL.A GIANNATTASIO","LOMAS DE SOLYMAR","CANELONES"
23084,"14(PARAL.A GIANNATTASIO","MEDANOS DE SOLYMAR","CANELONES"
23085,"OFICIAL  3","LASCANO","ROCHA"
23086,"LUBKOV, BASILIO","SAN JAVIER","RIO NEGRO"
23087,"SANTA MARTA","EL PINAR","CANELONES"
23088,"18","LAS TOSCAS","CANELONES"
23088,"18","PARQUE DEL PLATA","CANELONES"
23089,"GARCIA DA ROSA, MAURO","ARTIGAS","ARTIGAS"
23090,"VARELA, JOSE PEDRO","COLONIA VALDENSE","COLONIA"
23091,"UTE 26","COLONIA VALDENSE","COLONIA"
23092,"58","ATLANTIDA","CANELONES"
23092,"58","LAS TOSCAS","CANELONES"
23093,"NO. 8","RIO BRANCO","CERRO LARGO"
23094,"MAR DEL PLATA","OCEAN PARK","MALDONADO"
23095,"UTE 25","COLONIA VALDENSE","COLONIA"
23096,"17 DE FEBRERO","COLONIA VALDENSE","COLONIA"
23097,"YANDINOCA (ALT.DOLOR. Y CALVO)","DOLORES","SORIANO"
23098,"VECINAL","COLONIA VALDENSE","COLONIA"
23099,"IBIRAPITA","COLONIA VALDENSE","COLONIA"
23100,"REPUBLICA DE CHILE","ATLANTIDA","CANELONES"
23102,"19 DE ABRIL","COLONIA VALDENSE","COLONIA"
23103,"19 DE JUNIO","COLONIA VALDENSE","COLONIA"
23105,"SAUCE","COLONIA VALDENSE","COLONIA"
23106,"REPUBLICA ARGENTINA","JUAN LACAZE","COLONIA"
23107,"28 (PARALELA INTERBALN.","ATLANTIDA","CANELONES"
23108,"PROYECTADA NO.  8","MERCEDES","SORIANO"
23109,"PROYECTADA NO.  9","MERCEDES","SORIANO"
23110,"PUBLICA NO. 1","MERCEDES","SORIANO"
23112,"SARGO","LOMAS DE SOLYMAR","CANELONES"
23113,"8","ATLANTIDA","CANELONES"
23113,"8","VILLA ARGENTINA","CANELONES"
23114,"1","BALNEARIO ALBISU","SALTO"
23118,"Z  2","PARQUE DEL PLATA","CANELONES"
23119,"JAVIER DE VIANA","LA PAZ","CANELONES"
23120,"SARAVIA, GENERAL APARICIO","SALTO","SALTO"
23121,"NICARAGUA","JUANICO","CANELONES"
23122,"UTE 13","CASTILLOS","ROCHA"
23123,"18","PLAYA GRANDE","MALDONADO"
23124,"VICTORIA IPAR DE ZAMORA","RIO BRANCO","CERRO LARGO"
23125,"VAZ FERREIRA, MARIA EUGENIA","ATLANTIDA","CANELONES"
23125,"VAZ FERREIRA, MARIA EUGENIA","VILLA ARGENTINA","CANELONES"
23126,"ESTADOS UNIDOS","CIUDAD DE LA COSTA","CANELONES"
23126,"ESTADOS UNIDOS","PARQUE CARRASCO","CANELONES"
23127,"DR. ROLDAN","NUEVO PAYSANDU","PAYSANDU"
23127,"DR. ROLDAN","PAYSANDU","PAYSANDU"
23128,"31","BALNEARIO ALBISU","SALTO"
23129,"14","ATLANTIDA","CANELONES"
23129,"14","VILLA ARGENTINA","CANELONES"
23130,"15","ATLANTIDA","CANELONES"
23130,"15","VILLA ARGENTINA","CANELONES"
23131,"RAMON VILLADEMOROS","BARRIO LA VINCHUCA","CERRO LARGO"
23131,"RAMON VILLADEMOROS","MELO","CERRO LARGO"
23132,"DIECISIETE METROS","LAS PIEDRAS","CANELONES"
23133,"2 (MAGNOLIAS Y CAÑADON","ATLANTIDA","CANELONES"
23133,"2 (MAGNOLIAS Y CAÑADON","VILLA ARGENTINA","CANELONES"
23134,"GOLONDRINAS","MALDONADO","MALDONADO"
23135,"ATLANTIDA","BARRA DE CARRASCO","CANELONES"
23135,"ATLANTIDA","CIUDAD DE LA COSTA","CANELONES"
23135,"ATLANTIDA","MONACO DE CARRASCO","CANELONES"
23136,"16","CASTILLOS","ROCHA"
23136,"16","BARRIO TORRES","ROCHA"
23139,"DR ELIO GARCIA AUSTT","ARTIGAS","ARTIGAS"
23140,"SOSA DIAZ","SOSA DIAZ","CANELONES"
23141,"BATLLE Y ORDOÑEZ, JOSE","SAN RAMON","CANELONES"
23143,"CAMINO A LAS INSTRUCCIONES DEL AÑO 1813","CANELONES","CANELONES"
23145,"PAYSANDU","VILLA SAN JOSE","CANELONES"
23146,"DEFENSA","PIRIAPOLIS","MALDONADO"
23148,"ZONA FRANCA","COLONIA DEL SACRAMENTO","COLONIA"
23149,"A","LOMAS DE SOLYMAR","CANELONES"
23149,"A","EL BOSQUE DE SOLYMAR","CANELONES"
23150,"LAS GAVIOTAS","LOMAS DE SOLYMAR","CANELONES"
23150,"LAS GAVIOTAS","PARQUE DE SOLYMAR","CANELONES"
23151,"TREINTA Y TRES ORIENTALES","BALTASAR BRUM","ARTIGAS"
23152,"1","ATLANTIDA","CANELONES"
23152,"1","CITY GOLF","CANELONES"
23153,"UTE 6","BARRA DE VALIZAS","ROCHA"
23154,"TREINTA Y TRES","FRAY BENTOS","RIO NEGRO"
23155,"ARRIGONI,GEREMIAS","COLONIA DEL SACRAMENTO","COLONIA"
23156,"GUAYABOS","EL PINAR","CANELONES"
23157,"67","CIUDAD DE LA COSTA","CANELONES"
23157,"67","SOLYMAR","CANELONES"
23157,"67","EL BOSQUE","CANELONES"
23158,"LOS LIRIOS","ATLANTIDA","CANELONES"
23158,"LOS LIRIOS","ESTACION ATLANTIDA","CANELONES"
23159,"LAVALLEJA, JUAN ANTONIO","VERGARA","TREINTA Y TRES"
23160,"JUDE, LEON","ESTACION RODRIGUEZ","SAN JOSE"
23161,"CASANELLO, DR. LUIS","COLONIA DEL SACRAMENTO","COLONIA"
23162,"NACIONAL","SAN BAUTISTA","CANELONES"
23164,"PASO VIEJO","PASO LAPUENTE","RIVERA"
23164,"PASO VIEJO","HOSPITAL","RIVERA"
23165,"30 (KM. 139)","ZANJA HONDA DE TRANQUERAS","RIVERA"
23165,"30 (KM. 139)","TRANQUERAS","RIVERA"
23166,"CAOBA","MONTE GRANDE","SAN JOSE"
23166,"CAOBA","CIUDAD DEL PLATA","SAN JOSE"
23166,"CAOBA","RINCON DE LA BOLSA","SAN JOSE"
23167,"LAS ACACIAS","ATLANTIDA","CANELONES"
23167,"LAS ACACIAS","ESTACION ATLANTIDA","CANELONES"
23168,"SOBRERO, DR. MARIO","CEBOLLATI","ROCHA"
23169,"NACIONAL","PUEBLO CASTELLANOS","CANELONES"
23170,"30 (ANTES PUENTE)","TRANQUERAS","RIVERA"
23171,"EL TALA","ATLANTIDA","CANELONES"
23171,"EL TALA","ESTACION ATLANTIDA","CANELONES"
23172,"LAMAS, DIEGO","EJIDO DE TREINTA Y TRES","TREINTA Y TRES"
23172,"LAMAS, DIEGO","TREINTA Y TRES","TREINTA Y TRES"
23173,"DIAGONAL OESTE","ROCHA","ROCHA"
23174,"NO. 4","RIO BRANCO","CERRO LARGO"
23175,"HUGHES, DICK","LOMAS DE SOLYMAR","CANELONES"
23175,"HUGHES, DICK","PINARES DE SOLYMAR","CANELONES"
23176,"PERSEO","MALDONADO","MALDONADO"
23176,"PERSEO","PINARES - LAS DELICIAS","MALDONADO"
23177,"EXODO","COLONIA DEL SACRAMENTO","COLONIA"
23178,"AVENIDA A LA LAGUNA","MALDONADO","MALDONADO"
23178,"AVENIDA A LA LAGUNA","PINARES - LAS DELICIAS","MALDONADO"
23179,"COYA, J. M.","JOSE PEDRO VARELA","LAVALLEJA"
23180,"VARELA, J. P.","FLORIDA","FLORIDA"
23181,"BULANTI RIOS, LEON","NUEVO PAYSANDU","PAYSANDU"
23181,"BULANTI RIOS, LEON","SAN FELIX","PAYSANDU"
23182,"25 DE AGOSTO","NUEVO PAYSANDU","PAYSANDU"
23182,"25 DE AGOSTO","SAN FELIX","PAYSANDU"
23183,"EL TARUMAN","ATLANTIDA","CANELONES"
23183,"EL TARUMAN","ESTACION ATLANTIDA","CANELONES"
23184,"JUSTICIA","NUEVO PAYSANDU","PAYSANDU"
23184,"JUSTICIA","SAN FELIX","PAYSANDU"
23186,"DEMOCRACIA","NUEVO PAYSANDU","PAYSANDU"
23186,"DEMOCRACIA","SAN FELIX","PAYSANDU"
23187,"I 24","PAYSANDU","PAYSANDU"
23188,"PROYECTADA 100 (BO.LAS BRISAS)","NUEVO PAYSANDU","PAYSANDU"
23189,"FERIA, NELSON","MALDONADO","MALDONADO"
23189,"FERIA, NELSON","VILLA DELIA","MALDONADO"
23190,"0886","MALDONADO","MALDONADO"
23190,"0886","VILLA DELIA","MALDONADO"
23191,"ORZALI , MONS. JOSE","ATLANTIDA","CANELONES"
23191,"ORZALI , MONS. JOSE","ESTACION ATLANTIDA","CANELONES"
23192,"CEYLAN","DELTA EL TIGRE","SAN JOSE"
23192,"CEYLAN","CIUDAD DEL PLATA","SAN JOSE"
23192,"CEYLAN","RINCON DE LA BOLSA","SAN JOSE"
23193,"7","PLAYA GRANDE","MALDONADO"
23194,"LOS SAUCES","ATLANTIDA","CANELONES"
23194,"LOS SAUCES","ESTACION ATLANTIDA","CANELONES"
23195,"PBRO.EDUARDO J.GIRIBALDI","TACUAREMBO","TACUAREMBO"
23196,"8","ARACHANIA","ROCHA"
23197,"4 DE OCTUBRE","EJIDO DE TREINTA Y TRES","TREINTA Y TRES"
23198,"GOMEZ HILARIO","VELAZQUEZ","ROCHA"
23199,"TROPAS","VELAZQUEZ","ROCHA"
23200,"A RIO QUEGUAY","LORENZO GEYRES","PAYSANDU"
23202,"LA PAZ","NUEVA PALMIRA","COLONIA"
23203,"MARACANA","RIVERA","RIVERA"
23203,"MARACANA","LA PEDRERA","RIVERA"
23204,"SANTA MARIA DEL RIVEIRO","ATLANTIDA","CANELONES"
23204,"SANTA MARIA DEL RIVEIRO","ESTACION ATLANTIDA","CANELONES"
23205,"BRUM, BALTASAR","TACUAREMBO","TACUAREMBO"
23206,"DEPARTAMENTAL A RUTA 8","COLON","LAVALLEJA"
23207,"LA FERIA","COLONIA DEL SACRAMENTO","COLONIA"
23208,"TIMBO","COLONIA DEL SACRAMENTO","COLONIA"
23209,"18 DE JULIO","CONSTITUCION","SALTO"
23210,"30","MASOLLER","RIVERA"
23210,"30","MASOLLER","LIMITE CONTESTADO"
23211,"DAYMAN ANTUNEZ","MELO","CERRO LARGO"
23212,"FRANCO","SAUCE","CANELONES"
23213,"OLIVEREZ, F.","EJIDO DE TREINTA Y TRES","TREINTA Y TRES"
23214,"MADRILEÑA BONITA","ATLANTIDA","CANELONES"
23216,"UTE 60","COLONIA DEL SACRAMENTO","COLONIA"
23219,"CULEBRAS","LOMAS DE SOLYMAR","CANELONES"
23219,"CULEBRAS","PARQUE DE SOLYMAR","CANELONES"
23220,"CACHIMBA Y FAROLES","AGUAS DULCES","ROCHA"
23221,"CERRO COLORADO","MALDONADO","MALDONADO"
23221,"CERRO COLORADO","CERRO PELADO","MALDONADO"
23222,"10 (KM 178)","SANTA MONICA","MALDONADO"
23223,"HIDALGO, BARTOLOME(16 BIARRITZ","MALDONADO","MALDONADO"
23224,"A","LAS TOSCAS","CANELONES"
23225,"ALLALA,GREGORIO","COLONIA DEL SACRAMENTO","COLONIA"
23226,"COLOMBO, AMBROSIO","TACUAREMBO","TACUAREMBO"
23227,"BELTRAN, WASHINGTON","TACUAREMBO","TACUAREMBO"
23228,"UTE 32","MALDONADO","MALDONADO"
23229,"DR. ABDO, ELIAS","TACUAREMBO","TACUAREMBO"
23230,"HECTOR LORENZO RIOS","TACUAREMBO","TACUAREMBO"
23231,"UTE 50","RIO BRANCO","CERRO LARGO"
23232,"LOS ZORROS","LOMAS DE SOLYMAR","CANELONES"
23232,"LOS ZORROS","PARQUE DE SOLYMAR","CANELONES"
23233,"FERREIRA, WILSON NEY","TACUAREMBO","TACUAREMBO"
23233,"FERREIRA, WILSON NEY","BARRIO TORRES","TACUAREMBO"
23234,"ANSINA","ROCHA","ROCHA"
23235,"VIV. GRUPO BLARDONI","SALTO","SALTO"
23236,"35 B","MINAS","LAVALLEJA"
23237,"LAMAS, REMIGIO","TACUAREMBO","TACUAREMBO"
23238,"DE CACERES, RAMON","TACUAREMBO","TACUAREMBO"
23239,"PEÑA, T.","TACUAREMBO","TACUAREMBO"
23240,"GIMENEZ DE ARECHAGA,EMILIO","TACUAREMBO","TACUAREMBO"
23241,"UTE 31","COLONIA DEL SACRAMENTO","COLONIA"
23242,"DR. OLINTO POSADA","TACUAREMBO","TACUAREMBO"
23243,"ARAUCARIA","COLONIA DEL SACRAMENTO","COLONIA"
23244,"CURUPAY","COLONIA DEL SACRAMENTO","COLONIA"
23245,"CASTILLOS","ROCHA","ROCHA"
23246,"LAS ACACIAS","COLONIA DEL SACRAMENTO","COLONIA"
23247,"LARRAÑAGA, DAMASO","SAN LUIS","CANELONES"
23248,"LOS ROBLES","COLONIA DEL SACRAMENTO","COLONIA"
23249,"ZOLEZZI, J. B.","PIRIAPOLIS","MALDONADO"
23250,"CALLE AMADO ABDO","VELAZQUEZ","ROCHA"
23251,"ROBLES","CIUDAD DE LA COSTA","CANELONES"
23251,"ROBLES","LA ASUNCION","CANELONES"
23251,"ROBLES","SOLYMAR","CANELONES"
23252,"E","LAS TOSCAS","CANELONES"
23253,"UTE 58","COLONIA DEL SACRAMENTO","COLONIA"
23254,"H","LAS TOSCAS","CANELONES"
23254,"H","PARQUE DEL PLATA","CANELONES"
23255,"ARTILLEROS","JUAN LACAZE","COLONIA"
23256,"7 (VILLA SARA)","SALTO","SALTO"
23257,"PELEGRINI, ANSELMO","PLAYA PASCUAL","SAN JOSE"
23257,"PELEGRINI, ANSELMO","CIUDAD DEL PLATA","SAN JOSE"
23257,"PELEGRINI, ANSELMO","RINCON DE LA BOLSA","SAN JOSE"
23258,"17 BIS","PARQUE DEL PLATA","CANELONES"
23259,"ESPINILLO","CIUDAD DE LA COSTA","CANELONES"
23259,"ESPINILLO","SOLYMAR","CANELONES"
23266,"4","PARQUE DEL PLATA","CANELONES"
23267,"ACEVEDO DIAZ, E.","FLORIDA","FLORIDA"
23268,"6","LAS TOSCAS","CANELONES"
23268,"6","PARQUE DEL PLATA","CANELONES"
23270,"A","PUNTAS DE VALDEZ","SAN JOSE"
23271,"30 DE MAYO","COLONIA DEL SACRAMENTO","COLONIA"
23272,"DE LOS HORNOS","COLONIA DEL SACRAMENTO","COLONIA"
23273,"BORTAGARAY, DR.CARLOS","SALTO","SALTO"
23274,"MICHELINI, ZELMAR","SALTO","SALTO"
23275,"VILLAGRAN, ROSALINA","ARTIGAS","ARTIGAS"
23276,"FREIRE, MANUEL","ARTIGAS","ARTIGAS"
23277,"4 (PARAL. A CALLE  3)","LAS TOSCAS","CANELONES"
23277,"4 (PARAL. A CALLE  3)","PARQUE DEL PLATA","CANELONES"
23278,"CORRALES DE ABASTO","COLONIA DEL SACRAMENTO","COLONIA"
23279,"ROSENDO,ANTONIO MARTIN","COLONIA DEL SACRAMENTO","COLONIA"
23280,"IC 13","PAYSANDU","PAYSANDU"
23281,"LUNA, GRAL.","PAYSANDU","PAYSANDU"
23283,"F","LAS TOSCAS","CANELONES"
23283,"F","PARQUE DEL PLATA","CANELONES"
23284,"SORIANO","PROGRESO","CANELONES"
23285,"GOMEZ, JUAN","TACUAREMBO","TACUAREMBO"
23286,"ARENA, DOMINGO","TACUAREMBO","TACUAREMBO"
23287,"DE SANTANDREU, PAUL","TACUAREMBO","TACUAREMBO"
23288,"PALOMEQUE, HERMENEGILDO","TACUAREMBO","TACUAREMBO"
23289,"2","CIUDAD DE LA COSTA","CANELONES"
23289,"2","SAN JOSE DE CARRASCO","CANELONES"
23289,"2","COLONIA LAMAS","CANELONES"
23290,"SANTIAGO GADEA","RIVERA","RIVERA"
23291,"LEONEL VIERA","TACUAREMBO","TACUAREMBO"
23292,"GARCIA PALLARES, EDIL E.","TACUAREMBO","TACUAREMBO"
23293,"QUIEBRA YUGOS","ATAQUE","TACUAREMBO"
23294,"AMATISTA (CL 4)","MALDONADO","MALDONADO"
23294,"AMATISTA (CL 4)","VILLA DELIA","MALDONADO"
23295,"2 (FRACC. PAINES)","RIVERA","RIVERA"
23295,"2 (FRACC. PAINES)","MANDUBI","RIVERA"
23296,"UTE  3","PORT. DE HIERRO Y CAMPODONICO","ARTIGAS"
23297,"LAS PIEDRAS","RIVERA","RIVERA"
23298,"STELLA MARIS","LOMAS DE SOLYMAR","CANELONES"
23298,"STELLA MARIS","PARQUE DE SOLYMAR","CANELONES"
23299,"AVIANCA","BARROS BLANCOS","CANELONES"
23299,"AVIANCA","VILLA AEROPARQUE","CANELONES"
23300,"LAS QUINTITAS","COLONIA DEL SACRAMENTO","COLONIA"
23302,"REMANSO, EL","NEPTUNIA","CANELONES"
23303,"M. GUELLOMARCHEA","CANELONES","CANELONES"
23304,"PUYOL, ADELAIDA","PASO DE LOS TOROS","TACUAREMBO"
23305,"BERNARDI","LAGUNA DE LOS PATOS","COLONIA"
23306,"TRANSVERSAL","LOMAS DE SOLYMAR","CANELONES"
23306,"TRANSVERSAL","PARQUE DE SOLYMAR","CANELONES"
23307,"FERREIRA, MARIO","LAS TOSCAS","CANELONES"
23307,"FERREIRA, MARIO","PARQUE DEL PLATA","CANELONES"
23308,"MANGINI, ROMULO","PASO DE LOS TOROS","TACUAREMBO"
23309,"VIEJO","PUEBLO CENTENARIO","DURAZNO"
23310,"ROOSEVELT, F. D.","TREINTA Y TRES","TREINTA Y TRES"
23311,"A LO GERMAN","COLONIA DEL SACRAMENTO","COLONIA"
23312,"COSSIO, DR.","TREINTA Y TRES","TREINTA Y TRES"
23313,"LAVALLEJA, GRAL.","BARRA DE CARRASCO","CANELONES"
23313,"LAVALLEJA, GRAL.","CIUDAD DE LA COSTA","CANELONES"
23315,"PIRIA, FRANCISCO","PIÑERA","PAYSANDU"
23317,"DOCTOR RINCON ARTIGAS","MELO","CERRO LARGO"
23318,"2","PARQUE DEL PLATA","CANELONES"
23319,"SUAREZ, J.","PARQUE DEL PLATA","CANELONES"
23320,"MEVIR","FRAILE MUERTO","CERRO LARGO"
23321,"DIAGONAL 14","PARQUE DEL PLATA","CANELONES"
23322,"PRIMERA PARALELA A RUTA 34","LA MONTAÑESA","CANELONES"
23323,"MONTEVIDEO","SARANDI GRANDE","FLORIDA"
23324,"CERRO AREQUITA","MALDONADO","MALDONADO"
23324,"CERRO AREQUITA","CERRO PELADO","MALDONADO"
23325,"8","DOCTOR FRANCISCO SOCA","CANELONES"
23326,"MICHELINI, ZELMAR","SANTA LUCIA","CANELONES"
23327,"RIVERA, GRAL.","PARQUE DEL PLATA","CANELONES"
23328,"1 (BARRIO OMAR ROJAS)","RIO BRANCO","CERRO LARGO"
23332,"3 DE FEBRERO","MALDONADO","MALDONADO"
